시도교육청,지역교육청,지역,정보공시 학교코드,학교명,학교급코드,설립구분,제외여부,제외사유,1학년(남),1학년(여),2학년(남),2학년(여),3학년(남),3학년(여),특수학급(남),특수학급(여),순회학급(남),순회학급(여),계(남),계(여),총계,학교특성,분교여부,설립유형,주야구분,개교기념일,설립일,법정동코드,주소내역,상세주소내역,우편번호,학교도로명 우편번호,학교도로명 주소,학교도로명 상세주소,위도,경도,전화번호,팩스번호,홈페이지 주소,남녀공학 구분,_merge
서울특별시교육청,서울특별시성북강북교육지원청,서울특별시 강북구,S010002288,화계중학교,3,공립,N,,67,53,56,50,67,61,3,0,0,0,193,164,357,,N,단설,주간,19701004,19701010,1130510300,서울특별시 강북구 수유동,491-28번지(화계사길 63).,01095,1095,서울특별시 강북구 화계사길 63,(수유동),37.6325169780011,127.009711230273,02-986-3073,02-984-2786,http://hwagye.sen.ms.kr,남녀공학,both
서울특별시교육청,서울특별시중부교육지원청,서울특별시 종로구,S010002336,경신중학교,3,사립,N,,72,0,77,0,88,0,0,0,0,0,237,0,237,,N,단설,주간,18850509,18850509,1111016900,서울특별시 종로구 혜화동,5-119.,03067,3067,서울특별시 종로구 혜화로 74,"(혜화동,경신중고등학교)",37.591111,127.001296,02-762-0313,02-763-6034,https://ksms.sen.ms.kr,남,both
서울특별시교육청,서울특별시중부교육지원청,서울특별시 중구,S010002337,금호여자중학교,3,공립,N,,0,0,0,85,0,122,0,2,0,0,0,209,209,,N,단설,주간,19680806,19680806,1114016200,서울특별시 중구 신당동,36-234번지 (금호동길 133).,100456,4587,서울특별시 중구 청구로 6,", 금호여자중학교 본관동(주1) (신당동)",37.5580396429568,127.020462452022,070-4050-5660,070-4050-5645,http://kumho.sen.ms.kr,녀,both
서울특별시교육청,서울특별시중부교육지원청,서울특별시 중구,S010002338,대경중학교,3,사립,N,,57,61,63,0,83,0,0,0,0,0,203,61,264,,N,단설,주간,19560416,19560228,1114016200,서울특별시 중구 신당동,333-579.,100826,4592,서울특별시 중구 매봉18길 111,(신당동),37.557027,127.017001,02-2235-5158,02-2236-9146,https://dk.sen.ms.kr,남,both
서울특별시교육청,서울특별시중부교육지원청,서울특별시 종로구,S010002339,대신중학교,3,사립,N,,107,0,118,0,124,0,0,0,0,0,349,0,349,,N,단설,주간,19380405,19380405,1111018100,서울특별시 종로구 행촌동,171.,03029,3029,서울특별시 종로구 사직로 9,(행촌동),37.573481,126.962494,02-736-0318,070-8668-1995,http://dae-shin.sen.ms.kr,남,both
서울특별시교육청,서울특별시중부교육지원청,서울특별시 종로구,S010002340,덕성여자중학교,3,사립,N,,0,48,0,44,0,46,0,0,0,0,0,138,138,,N,단설,주간,19461001,19200419,1111014500,서울특별시 종로구 송현동,34번지.,03062,3062,서울특별시 종로구 율곡로3길 49,(송현동),37.5777862525508,126.981909495802,02-733-4807,02-720-0972,http://duksung.sen.ms.kr,녀,both
서울특별시교육청,서울특별시중부교육지원청,서울특별시 중구,S010002341,덕수중학교,3,공립,N,,28,40,36,44,35,53,7,1,0,0,106,138,244,,N,단설,주간,19100413,19100413,1114013400,서울특별시 중구 인현동2가,3.,100282,4548,서울 중구 마른내로9길 10,"(인현동2가,덕수중학교)",37.565033,126.99719,02-2265-9063,02-2269-2742,http://ducksu.sen.ms.kr,남녀공학,both
서울특별시교육청,서울특별시중부교육지원청,서울특별시 종로구,S010002342,동성중학교,3,사립,N,,67,0,78,0,101,0,0,0,0,0,246,0,246,,N,단설,주간,19381208,19070908,1111016900,서울특별시 종로구 혜화동,90-7.,110530,3083,서울특별시 종로구 대학로 156,(혜화동),37.49124,127.0024442,02-3671-9101,02-764-9855,sds.sen.ms.kr,남,both
서울특별시교육청,서울특별시중부교육지원청,서울특별시 용산구,S010002343,배문중학교,3,사립,N,,55,0,70,0,76,0,0,0,0,0,201,0,201,,N,단설,주간,19540522,19550317,1117010800,서울특별시 용산구 서계동,259번지 3호.,140830,4305,서울특별시 용산구 효창원로 258,", 배문중학교 (서계동)",37.5499197103962,126.963904892005,02-3480-7243,02-714-0062,http://baemoon.sen.ms.kr,남,both
서울특별시교육청,서울특별시중부교육지원청,서울특별시 종로구,S010002344,배화여자중학교,3,사립,N,,0,142,0,144,0,155,0,0,0,0,0,441,441,,N,단설,주간,18981002,18981002,1111011300,서울특별시 종로구 필운동,12번지.,110044,3039,서울특별시 종로구 필운대로1길 34,", 배화여자중학교 (필운동)",37.579454,126.966821,02-725-6451,02-725-4934,http://paiwha.sen.ms.kr,녀,both
서울특별시교육청,서울특별시중부교육지원청,서울특별시 용산구,S010002345,보성여자중학교,3,사립,N,,0,53,0,91,0,98,0,0,0,0,0,242,242,,N,단설,주간,19071010,19071010,1117010200,서울특별시 용산구 용산동2가,1-1123.,140833,4338,서울특별시 용산구 신흥로3가길 66,(용산동2가),37.542528,126.984355,070-4000-3130,02-798-4146,http://bosung-g.sen.ms.kr,녀,both
서울특별시교육청,서울특별시중부교육지원청,서울특별시 종로구,S010002346,상명대학교사범대학부속여자중학교,3,사립,N,,0,73,0,97,0,94,0,0,0,0,0,264,264,,N,부속,주간,19661117,19661117,1111018500,서울특별시 종로구 홍지동,7번지.,110020,3016,서울특별시 종로구 홍지문2길 20,(홍지동),37.602628,126.9541,02-394-8672,02-6927-0229,http://sangmyung-agm.sen.ms.kr,녀,both
서울특별시교육청,서울특별시중부교육지원청,서울특별시 용산구,S010002350,선린중학교,3,공립,N,,120,42,105,35,123,53,6,4,0,0,354,134,488,,N,단설,주간,18990624,18990624,1117011100,서울특별시 용산구 청파동3가,131-2.,140133,4314,서울특별시 용산구 원효로97길 33-4,(청파동3가),37.542754,126.965028,02-713-6214,02-712-6918,http://sunrin.sen.ms.kr,남녀공학,both
서울특별시교육청,서울특별시중부교육지원청,서울특별시 용산구,S010002351,성심여자중학교,3,사립,N,,0,70,0,74,0,94,0,0,0,0,0,238,238,,N,단설,주간,19570525,19570525,1117011800,서울특별시 용산구 원효로4가,1번지.,04361,4361,서울특별시 용산구 원효로19길 49,", 성심여자중학교 (원효로4가)",37.534577,126.954445,02-3273-4132,02-3273-4165,http://sacredheart.sen.ms.kr,녀,both
서울특별시교육청,서울특별시동작관악교육지원청,서울특별시 동작구,S010002352,숭의여자중학교,3,사립,N,,0,151,0,160,0,167,0,0,0,0,0,478,478,,N,단설,주간,19031031,19031031,1159010800,서울특별시 동작구 대방동,20-114.,156807,6944,서울특별시 동작구 여의대방로36길 79,(대방동),37.508308,126.928987,02-810-7700,02-812-7492,http://seg.sen.ms.kr,녀,both
서울특별시교육청,서울특별시중부교육지원청,서울특별시 용산구,S010002353,신광여자중학교,3,사립,N,,0,96,0,100,0,100,0,0,0,0,0,296,296,,N,단설,주간,19461001,19460817,1117011100,서울특별시 용산구 청파동3가,100.,140133,4313,서울특별시 용산구 청파로 263,(청파동3가),37.5431703,126.9699957,02-710-6990,02-703-6910,http://shinkwang.sen.ms.kr,녀,both
서울특별시교육청,서울특별시중부교육지원청,서울특별시 용산구,S010002354,오산중학교,3,사립,N,,112,0,103,0,115,0,0,0,0,0,330,0,330,,N,단설,주간,19070515,19070515,1117013600,서울특별시 용산구 보광동,168.,140220,4396,서울특별시 용산구 보광로7길 17,"(보광동,오산중학교)",37.523974,126.999569,02-7999-400,02-7999-499,http://osan.sen.ms.kr,남,both
서울특별시교육청,서울특별시중부교육지원청,서울특별시 용산구,S010002355,용강중학교,3,공립,N,,135,146,146,136,164,132,2,1,0,0,447,415,862,,N,단설,주간,19681017,19681101,1117012900,서울특별시 용산구 이촌동,301-78.,140030,4423,서울특별시 용산구 이촌로65가길 91,(이촌동),37.5215772022375,126.97548416128,02-795-6176,02-795-5707,http://yonggang.sen.ms.kr,남녀공학,both
서울특별시교육청,서울특별시중부교육지원청,서울특별시 용산구,S010002356,용산중학교,3,공립,N,,105,0,84,0,115,0,10,0,0,0,314,0,314,,N,단설,주간,19450909,19450909,1117010200,서울특별시 용산구 용산동2가,1.,140833,4353,서울특별시 용산구 두텁바위로 74,(용산동2가),37.5460674119675,126.980925889213,070-4000-3800,02-319-1625,http://ys.sen.ms.kr,남,both
서울특별시교육청,서울특별시중부교육지원청,서울특별시 중구,S010002357,장원중학교,3,공립,N,,0,67,0,75,0,85,0,0,0,0,0,227,227,,N,단설,주간,19681002,19680806,1114016200,서울특별시 중구 신당동,432-1351번지.,04603,4603,서울특별시 중구 동호로15길 93-34,(신당동),37.5539651484928,127.006043337671,02-2238-1181,02-2238-3761,http://jangwon.sen.ms.kr,남녀공학,both
서울특별시교육청,서울특별시중부교육지원청,서울특별시 중구,S010002358,장충중학교,3,사립,N,,66,0,67,0,66,0,0,0,0,0,199,0,199,,N,단설,주간,19470825,19470825,1114016200,서울특별시 중구 신당동,432-460.,100835,4603,서울특별시 중구 동호로15길 93,(신당동),37.553109,127.006169,02-2233-9990,02-2236-6660,http://jangchung.sen.ms.kr,남,both
서울특별시교육청,서울특별시중부교육지원청,서울특별시 종로구,S010002359,중앙중학교,3,사립,N,,47,23,41,23,39,20,0,0,0,0,127,66,193,,N,단설,주간,19080620,19080601,1111014800,서울특별시 종로구 계동,1번지.,110800,3051,서울특별시 종로구 창덕궁길 164,(계동),37.586097,126.986677,02-742-1325,02-745-3643,http://choongang.sen.ms.kr,남녀공학,both
서울특별시교육청,서울특별시중부교육지원청,서울특별시 중구,S010002360,창덕여자중학교,3,공립,N,,0,60,0,79,0,75,0,6,0,0,0,220,220,,N,단설,주간,19450422,19451130,1114016700,서울특별시 중구 정동,28.,100120,4516,서울특별시 중구 정동길 22,", 창덕여자중학교 (정동)",37.5664310861166,126.969212327424,02-2125-8000,02-2125-8055,http://cd.sen.ms.kr,녀,both
서울특별시교육청,서울특별시중부교육지원청,서울특별시 종로구,S010002361,청운중학교,3,공립,N,,125,0,118,0,160,0,4,0,0,0,407,0,407,,N,단설,주간,19520201,19520201,1111010100,서울특별시 종로구 청운동,89번지.,110030,3047,서울특별시 종로구 창의문로 51,(청운동),37.5891726536002,126.971087016454,02-737-0582,02-723-4370,https://cheongun.sen.ms.kr,남,both
서울특별시교육청,서울특별시중부교육지원청,서울특별시 용산구,S010002362,한강중학교,3,공립,N,,22,72,18,90,27,87,8,4,0,0,75,253,328,,N,단설,주간,19721229,19721229,1117013300,서울특별시 용산구 서빙고동,4-1.,140240,4384,서울특별시 용산구 녹사평대로 73,(서빙고동),37.5236121886565,126.992791658897,02-794-1791,02-792-9642,http://hangang.sen.ms.kr,남녀공학,both
서울특별시교육청,서울특별시중부교육지원청,서울특별시 중구,S010002363,한양중학교,3,사립,N,,53,0,48,0,63,0,0,0,0,0,164,0,164,,N,단설,주간,19480901,19480901,1114016200,서울특별시 중구 신당동,251.,100450,4566,서울특별시 중구 을지로 299,(신당동),37.565719,127.010857,02-2234-4725,02-2235-3154,http://hanyang.sen.ms.kr,남,both
서울특별시교육청,서울특별시중부교육지원청,서울특별시 중구,S010002364,환일중학교,3,사립,N,,42,0,55,0,50,0,0,0,0,0,147,0,147,,N,단설,주간,19470624,19470624,1114017400,서울특별시 중구 만리동2가,218.,100372,4500,서울특별시 중구 환일길 47,(만리동2가),37.5538606,126.9619374,02-390-7211,02-363-5200,http://www.hwanil.ms.kr,남,both
서울특별시교육청,서울특별시강동송파교육지원청,서울특별시 송파구,S010004058,서울체육중학교,3,공립,N,,21,34,26,29,28,24,0,0,0,0,75,87,162,,N,단설,주간,20040301,19710113,1171011100,서울특별시 송파구 방이동,88-14번지.,138151,5541,서울특별시 송파구 강동대로 232,", 서울체육중학교 (방이동)",37.521752,127.129926,02-2140-9801,02-2203-9805,http://cheyuk.sen.ms.kr/,남녀공학,both
서울특별시교육청,서울특별시성북강북교육지원청,서울특별시 강북구,S010005180,삼각산중학교,3,공립,N,,178,173,148,155,172,158,0,0,0,0,498,486,984,,N,단설,주간,20030301,20030106,1130510100,서울특별시 강북구 미아동,1357-11번지(벚꽃길59).,142100,1198,서울특별시 강북구 삼양로19길 141,", 삼각산중학교 (미아동)",37.616173,127.015501,02-944-4999,02-986-0544,http://samgaksan.sen.ms.kr,남녀공학,both
서울특별시교육청,서울특별시북부교육지원청,서울특별시 노원구,S010005210,을지중학교,3,공립,N,,126,100,137,118,152,131,0,0,0,0,415,349,764,,N,단설,주간,20040301,20040301,1135010600,서울특별시 노원구 중계동,360-19번지.,139860,1741,서울특별시 노원구 덕릉로 580,(중계동),37.649707,127.071756,02-938-7083,02-932-8294,http://eulji.sen.ms.kr,남녀공학,both
서울특별시교육청,서울특별시동작관악교육지원청,서울특별시 관악구,S010005211,구암중학교,3,공립,N,,174,184,209,183,203,206,7,6,0,0,593,579,1172,,N,단설,주간,20040607,20040301,1162010100,서울특별시 관악구 봉천동,1712-5.,151055,8723,서울특별시 관악구 성현로 53,(봉천동),37.4927652379548,126.948603465487,02-881-2900,02-885-6757,http://guahm.sen.ms.kr,남녀공학,both
서울특별시교육청,서울특별시성동광진교육지원청,서울특별시 성동구,S010005212,경일중학교,3,공립,N,,26,40,36,46,45,41,0,0,0,0,107,127,234,,N,단설,주간,20040506,20031230,1120011400,서울특별시 성동구 성수동1가,22-27번지.,133819,4779,서울특별시 성동구 성수일로 27,(성수동1가),37.543346,127.048384,02-468-0651,02-468-2766,http://kyungil.sen.ms.kr,남녀공학,both
서울특별시교육청,서울특별시성동광진교육지원청,서울특별시 성동구,S010005240,마장중학교,3,공립,N,,62,53,61,55,53,60,0,0,0,0,176,168,344,,N,단설,주간,20050405,20050301,1120010500,서울특별시 성동구 마장동,766-49.,133815,4753,서울특별시 성동구 마장로35나길 31,", 마장중학교 (마장동)",37.5683088640704,127.042125837251,02-2282-2933,02-2282-2656,http://mj.sen.ms.kr,남녀공학,both
서울특별시교육청,서울특별시성북강북교육지원청,서울특별시 성북구,S010005271,개운중학교,3,공립,N,,113,104,106,118,128,123,0,0,0,0,347,345,692,,N,단설,주간,20060301,20060301,1129010300,서울특별시 성북구 돈암동,83번지 145호.,136814,2808,서울특별시 성북구 북악산로 935,"(돈암동,개운중학교)",37.5946263841848,127.024843246894,02-3291-5492,02-3291-5495,http://gw.sen.ms.kr,남녀공학,both
서울특별시교육청,서울특별시성동광진교육지원청,서울특별시 광진구,S010005286,양진중학교,3,공립,N,,148,138,162,146,164,158,8,2,0,0,482,444,926,,N,단설,주간,20060514,20051229,1121510400,서울특별시 광진구 광장동,414-1.,143812,4982,서울특별시 광진구 워커힐로 32,", 양진중학교",37.5445756176402,127.098310721392,02-2049-1200,"02-2049-1208,1220",http://yangjin.sen.ms.kr,남녀공학,both
서울특별시교육청,서울특별시강서양천교육지원청,서울특별시 강서구,S010005287,염경중학교,3,공립,N,,84,77,101,82,110,98,1,1,0,0,296,258,554,,N,단설,주간,20060523,20051229,1150010100,서울특별시 강서구 염창동,79.,157859,7535,서울특별시 강서구 양천로69길 35,"(염창동,염경중학교)",37.5545394356685,126.870531276687,02-3661-6252,02-3661-6287,http://yeomgyeong.sen.ms.kr,남녀공학,both
서울특별시교육청,서울특별시북부교육지원청,서울특별시 도봉구,S010005289,효문중학교,3,공립,N,,49,43,54,33,59,51,0,0,0,0,162,127,289,,N,단설,주간,20060301,20060301,1132010500,서울특별시 도봉구 쌍문동,468(덕성로 154).,132030,1372,서울특별시 도봉구 우이천로 432,"(쌍문동, 효문중 고등학교)",37.652264,127.018402,02-999-1785,02-999-1341,http://hyomun.sen.ms.kr,남녀공학,both
서울특별시교육청,서울특별시서부교육지원청,서울특별시 마포구,S010005366,상암중학교,3,공립,N,,172,172,188,186,174,158,7,4,0,0,541,520,1061,,N,단설,주간,20070605,20070301,1144012700,서울특별시 마포구 상암동,1657.,121904,3907,서울특별시 마포구 상암산로1길 26,(상암동),37.5788468,126.8878697,02-375-5300,02-375-5369,http://sangam.sen.ms.kr,남녀공학,both
서울특별시교육청,서울특별시강서양천교육지원청,서울특별시 강서구,S010005497,수명중학교,3,공립,N,,96,87,119,87,117,108,2,1,0,0,334,283,617,,N,단설,주간,20080301,20080301,1150010600,서울특별시 강서구 내발산동,757.,157280,7642,서울특별시 강서구 수명로2길 16,"(내발산동,수명중학교)",37.548803,126.823596,02-6738-1200,02-2667-4604,http://sumyeong.sen.ms.kr,남녀공학,both
서울특별시교육청,서울특별시서부교육지원청,서울특별시 은평구,S010005510,진관중학교,3,공립,N,,167,180,183,159,222,224,8,3,0,0,580,566,1146,,N,단설,주간,20180501,20080901,1138011400,서울특별시 은평구 진관동,16번지.,122200,3302,서울특별시 은평구 진관4로 36,(진관동),37.644257258886,126.925728902443,"02-383-5378,5379",02-383-3696,http://jingwan.sen.ms.kr,남녀공학,both
서울특별시교육청,서울특별시강서양천교육지원청,서울특별시 양천구,S010005515,목운중학교,3,공립,N,,212,229,241,220,243,234,5,2,0,0,701,685,1386,,N,단설,주간,20090506,20090301,1147010200,서울특별시 양천구 목동,922.,158050,7996,서울특별시 양천구 목동동로 235,"(목동,목운초.중학교)",37.52710618387801,126.87241586899567,02-2651-4060,02-2651-4063,http://mogun.sen.ms.kr,남녀공학,both
서울특별시교육청,서울특별시성북강북교육지원청,서울특별시 강북구,S010005516,솔샘중학교,3,공립,N,,62,78,65,79,92,52,7,3,0,0,226,212,438,,N,단설,주간,20090610,20090301,1130510100,서울특별시 강북구 미아동,837-735.,142822,1190,서울특별시 강북구 인수봉로 39,"(미아동, 솔샘중.고등학교)",37.6236568,127.0122142,02-981-6872,02-981-6874,https://solsaem.sen.ms.kr,남녀공학,both
서울특별시교육청,서울특별시서부교육지원청,서울특별시 서대문구,S010005519,인왕중학교,3,공립,N,,61,50,64,53,82,64,6,0,0,0,213,167,380,,N,단설,주간,20100301,20100301,1141011100,서울특별시 서대문구 홍제동,9-27.,120864,3620,서울특별시 서대문구 세검정로4길,", 69 (홍제동)",37.5927234613234,126.95177770125,02-396-5406,396-5416,http://inwang.sen.ms.kr,남녀공학,both
서울특별시교육청,서울특별시강동송파교육지원청,서울특별시 송파구,S010005520,문현중학교,3,공립,N,,76,78,85,82,112,97,3,5,0,0,276,262,538,,N,단설,주간,20090416,20090301,1171010900,서울특별시 송파구 장지동,838-3.,138923,5811,서울특별시 송파구 충민로 99,"(장지동, 문현중학교)",37.480955,127.127977,02-407-4095,02-407-4082,http://munhyeon.sen.ms.kr,남녀공학,both
서울특별시교육청,서울특별시강동송파교육지원청,서울특별시 강동구,S010005526,강명중학교,3,공립,N,,128,100,128,111,112,92,4,0,0,0,372,303,675,,N,단설,주간,20120506,20120301,1174011000,서울특별시 강동구 강일동,737번지.,134100,5285,서울특별시 강동구 상일로12길 56,"(강일동, 강명중학교)",37.5555945136139,127.17489838234,02-440-3200,02-428-7377,http://gangmyoung.sen.ms.kr,남녀공학,both
서울특별시교육청,서울특별시강동송파교육지원청,서울특별시 강동구,S010005540,강동중학교,3,공립,N,,86,97,140,96,154,134,5,2,0,0,385,329,714,,N,단설,주간,20100301,20100301,1174011000,서울특별시 강동구 강일동,347-3.,134100,5208,서울특별시 강동구 풍산로 237,", 강동중학교 (강일동)",37.569649255054,127.177838081483,02-481-1503,02-481-1504,http://gang-dong.sen.ms.kr,남녀공학,both
서울특별시교육청,서울특별시서부교육지원청,서울특별시 은평구,S010005561,신도중학교,3,공립,N,,201,215,215,206,160,193,5,0,0,0,581,614,1195,,N,단설,주간,20100519,20100301,1138011400,서울특별시 은평구 진관동,115.,122200,3310,서울특별시 은평구 진관1로 77-30,(진관동),37.6329836635603,126.930878995505,02-389-4330,02-389-4331,http://shindo.sen.ms.kr,남녀공학,both
서울특별시교육청,서울특별시서부교육지원청,서울특별시 마포구,S010005569,창천중학교,3,공립,N,,47,68,60,69,45,64,10,1,0,0,162,202,364,,N,단설,주간,20090401,20090301,1144011000,서울특별시 마포구 노고산동,33-1.,121806,4102,서울특별시 마포구 백범로1길 56,(노고산동),37.5549751,126.9390619,02-701-9595,02-701-9989,http://changchun.sen.ms.kr,남녀공학,both
서울특별시교육청,서울특별시남부교육지원청,서울특별시 구로구,S010005571,천왕중학교,3,공립,N,,131,147,107,111,93,120,4,1,0,0,335,379,714,,N,단설,주간,20130301,20130301,1153011100,서울특별시 구로구 천왕동,140-2.,152130,8364,서울특별시 구로구 천왕로 63,"(천왕동, 천왕중학교)",37.4826560443806,126.83733337381,02-2618-2832,02-2618-2851,http://cheonwang.sen.ms.kr,남녀공학,both
서울특별시교육청,서울특별시서부교육지원청,서울특별시 서대문구,S010005592,가재울중학교,3,공립,N,,110,96,128,96,135,104,6,5,0,0,379,301,680,,N,단설,주간,20130521,20130301,1141011900,서울특별시 서대문구 북가좌동,145-106.,120811,3709,서울특별시 서대문구 수색로 100-75,(북가좌동),37.5751728481645,126.909953652762,02-726-1700,02-726-1799,http://gajaeul.sen.ms.kr,남녀공학,both
서울특별시교육청,서울특별시강동송파교육지원청,서울특별시 송파구,S010005593,위례솔중학교,3,공립,N,,90,98,22,56,25,36,0,0,0,0,137,190,327,,N,단설,주간,20220501,20220301,1171011300,서울특별시 송파구 거여동,산43.,138110,5846,서울특별시 송파구 위례북로2길 10,", 위례솔중학교 (거여동)",37.487252,127.150259,02-402-0122,02-402-0128,wiryesol.sen.ms.kr,남녀공학,both
서울특별시교육청,서울특별시성북강북교육지원청,서울특별시 성북구,S010005595,길음중학교,3,공립,N,,147,156,152,161,127,162,4,1,0,0,430,480,910,,N,단설,주간,20120301,20120301,1129013400,서울특별시 성북구 길음동,635-7.,136110,2723,서울특별시 성북구 길음로 144,", 길음중학교 (길음동)",37.61408909514,127.017455965823,02-910-8770,02-910-8769,http://gireum.sen.ms.kr,남녀공학,both
서울특별시교육청,서울특별시강서양천교육지원청,서울특별시 강서구,S010005596,마곡중학교,3,공립,N,,107,98,104,106,102,129,3,1,0,0,316,334,650,,N,단설,주간,20150302,20150109,1150010500,서울특별시 강서구 마곡동,736-1 .,157210,7598,서울특별시 강서구 마곡중앙5로 58,(마곡동),37.5679830681462,126.821400700765,02-2666-8502,02-2666-8504,http://magok.sen.ms.kr,남녀공학,both
서울특별시교육청,서울특별시성북강북교육지원청,서울특별시 성북구,S010005612,숭곡중학교,3,공립,N,,104,110,106,114,139,89,8,4,0,0,357,317,674,,N,단설,주간,20110506,20110113,1129013600,서울특별시 성북구 하월곡동,87-1.,136130,2736,서울특별시 성북구 종암로 208,", 숭곡중학교 (하월곡동)",37.60862,127.031324,02-912-7572,02-912-7573,http://soonggok.sen.ms.kr,남녀공학,both
서울특별시교육청,서울특별시강남서초교육지원청,서울특별시 강남구,S010005829,세곡중학교,3,공립,N,,157,173,162,154,177,178,10,3,0,0,506,508,1014,,N,단설,주간,20130605,20121227,1168011200,서울특별시 강남구 자곡동,565-4.,135200,6374,서울특별시 강남구 자곡로 81,"(자곡동, 세곡중학교)",37.4715425,127.0922007,02-2040-2900,02-3412-5471,http://segok.sen.ms.kr,남녀공학,both
서울특별시교육청,서울특별시강동송파교육지원청,서울특별시 송파구,S010006041,송례중학교,3,공립,N,,221,218,223,213,227,219,5,2,0,0,676,652,1328,,N,단설,주간,20140501,20140301,1171010900,서울특별시 송파구 장지동,.,,5853,서울특별시 송파구 위례순환로 429,(장지동),37.477883,127.139596,02-2144-2800,02-400-3071,http://songrye.sen.ms.kr,남녀공학,both
서울특별시교육청,서울특별시강남서초교육지원청,서울특별시 서초구,S010006334,내곡중학교,3,공립,N,,58,64,59,43,44,46,4,3,0,0,165,156,321,,N,단설,주간,20180501,20180208,1165011100,서울특별시 서초구 신원동,.,,6799,서울특별시 서초구 청계산로7길 9-20,(신원동),37.45255,127.054303,02-571-9532,02-571-9533,https://naegok.sen.ms.kr,남녀공학,both
서울특별시교육청,서울특별시남부교육지원청,서울특별시 구로구,S010006401,항동중학교,3,공립,N,,72,90,66,73,44,58,1,2,0,0,183,223,406,,N,단설,주간,20200301,20200301,1153011200,서울특별시 구로구 항동,.,,8362,서울특별시 구로구 연동로 239-2,"(항동, 항동중학교)",37.4827484,126.820242,02-2223-0223,02-2223-0288,http://hangdong.sen.ms.kr,남녀공학,both
서울특별시교육청,서울특별시남부교육지원청,서울특별시 영등포구,S010006402,신길중학교,3,공립,N,,121,125,123,105,88,70,7,2,0,0,339,302,641,,N,단설,주간,20211013,20210301,1156013200,서울특별시 영등포구 신길동,.,,7390,서울특별시 영등포구 신길로28길 43,"(신길동, 신길중학교)",37.50189,126.9155233,02-6956-4770,02-6956-4772,http://singil.sen.ms.kr,남녀공학,both
서울특별시교육청,서울특별시강서양천교육지원청,서울특별시 강서구,S010006403,마곡하늬중학교,3,공립,N,,88,110,102,112,94,95,0,0,0,0,284,317,601,,N,단설,주간,20200301,20200301,1150010500,서울특별시 강서구 마곡동,.,,7810,서울특별시 강서구 마곡서1로 16,(마곡동),37.5580068,126.8208606,0269855900,69855958,http://magokhanui.sen.ms.kr,남녀공학,both
서울특별시교육청,서울특별시강동송파교육지원청,서울특별시 송파구,S010006434,해누리중학교,3,공립,N,,110,113,91,115,109,119,4,2,0,0,314,349,663,,N,단설,주간,20190301,20190301,1171010700,서울특별시 송파구 가락동,.,,5698,서울특별시 송파구 송파대로37길 95,", 해누리중학교 (가락동)",37.4983635,127.1019563,02-403-1994,02-403-1996,http://haenuri.sen.ms.kr,남녀공학,both
서울특별시교육청,서울특별시강동송파교육지원청,서울특별시 강동구,S010006545,강빛중학교,3,공립,N,,37,37,42,56,17,20,0,1,0,0,96,114,210,,N,단설,주간,20210301,20210301,1174011000,서울특별시 강동구 강일동,.,,5201,서울특별시 강동구 아리수로93다길 1,"(강일동, 강빛초중통합학교)",37.573938,127.170899,02-6951-3964,02-6951-3966,http://gbm.sen.ms.kr,남녀공학,both
