"시도교육청","지역교육청","지역","정보공시 학교코드","학교명","학교급코드","설립구분","제외여부","제외사유","학년","성별","왕복오래달리기(회)","오래달리기걷기(초)","스텝검사(PEI)","앉아윗몸앞으로굽히기(cm)","종합유연성(점)","(무릎대고)팔굽혀펴기(회)","윗몸말아올리기(회)","악력(kg)","50m달리기(초)","제자리멀리뛰기(cm)","BMI(kg/㎡)","체지방률(%fat)","인원","%","인원","%","인원","%","인원","%","인원","%","검사인원수"
"울산광역시교육청","울산광역시강북교육지원청","울산광역시 중구","S070000718","외솔초등학교","02","공립","N","","6학년","여자","70.2","0.00","","12.4","","","","21","","151.1","19.8","","2","4","23","46","20","40","5","10","0","0","50"
"울산광역시교육청","울산광역시강북교육지원청","울산광역시 북구","S070000741","중산초등학교","02","공립","Y","코로나19로 실시하지 않음(체육예술건강과-10057(2020.10.8.))","","","","0.00","","","","","","","","","","","","","","","","","","","","",""
"울산광역시교육청","울산광역시강북교육지원청","울산광역시 북구","S070000751","은월초등학교","02","공립","Y","감염병 상황 등을 고려하여 2020학년도 학생 건강체력평가 실시를 생략함","","","","0.00","","","","","","","","","","","","","","","","","","","","",""
"울산광역시교육청","울산광역시강북교육지원청","울산광역시 북구","S070000762","고헌초등학교","02","공립","Y","코로나로 인해 PAPS 미실시","","","","0.00","","","","","","","","","","","","","","","","","","","","",""
"울산광역시교육청","울산광역시강남교육지원청","울산광역시 울주군","S070000763","삼남초등학교","02","공립","Y","코로나19로 인하여 미실시","","","","0.00","","","","","","","","","","","","","","","","","","","","",""
"울산광역시교육청","울산광역시강남교육지원청","울산광역시 남구","S070000798","두왕초등학교","02","공립","N","","4학년","남자","50","0.00","","","5.9","","","17.2","","142.1","19.9","","0","0","2","28.6","4","57.1","1","14.3","0","0","7"
"울산광역시교육청","울산광역시강남교육지원청","울산광역시 남구","S070000798","두왕초등학교","02","공립","N","","4학년","여자","50","0.00","","","7.7","","","16.1","","145","18","","0","0","4","57.1","3","42.9","0","0","0","0","7"
"울산광역시교육청","울산광역시강남교육지원청","울산광역시 남구","S070000798","두왕초등학교","02","공립","N","","5학년","남자","50","0.00","","13.8","","","","18.8","","157.2","22.1","","0","0","1","20","4","80","0","0","0","0","5"
"울산광역시교육청","울산광역시강남교육지원청","울산광역시 남구","S070000798","두왕초등학교","02","공립","N","","5학년","여자","50","0.00","","12.2","","","","19.3","","136.3","21.8","","0","0","1","14.3","6","85.7","0","0","0","0","7"
"울산광역시교육청","울산광역시강남교육지원청","울산광역시 남구","S070000798","두왕초등학교","02","공립","N","","6학년","남자","50","0.00","","11","","","","23.6","","173.5","22.2","","0","0","1","50","1","50","0","0","0","0","2"
"울산광역시교육청","울산광역시강남교육지원청","울산광역시 남구","S070000798","두왕초등학교","02","공립","N","","6학년","여자","50","0.00","","6.6","","","","16","","154.8","17.2","","0","0","0","0","7","87.5","1","12.5","0","0","8"
"세종특별자치시교육청","세종특별자치시교육청","세종특별자치시 세종특별자치시","S080000041","의랑초등학교","02","공립","Y","코로나19로 인해 실시하지 않음","","","","0.00","","","","","","","","","","","","","","","","","","","","",""
"세종특별자치시교육청","세종특별자치시교육청","세종특별자치시 세종특별자치시","S080000042","장기초등학교","02","공립","Y","코로나19로 인하여 2020학년도 체력측정 비실시","","","","0.00","","","","","","","","","","","","","","","","","","","","",""
"세종특별자치시교육청","세종특별자치시교육청","세종특별자치시 세종특별자치시","S080000043","감성초등학교","02","공립","N","","5학년","남자","63","0.00","","4.6","","","","21.4","","149.5","21.2","","0","0","3","37.5","2","25","2","25","1","12.5","8"
"세종특별자치시교육청","세종특별자치시교육청","세종특별자치시 세종특별자치시","S080000043","감성초등학교","02","공립","N","","5학년","여자","67.3","0.00","","15.3","","","","21.1","","143.3","19.6","","2","28.6","2","28.6","2","28.6","1","14.3","0","0","7"
"세종특별자치시교육청","세종특별자치시교육청","세종특별자치시 세종특별자치시","S080000043","감성초등학교","02","공립","N","","6학년","남자","49","0.00","","7.8","","","","24.1","","164.5","20.9","","0","0","2","40","1","20","1","20","1","20","5"
"세종특별자치시교육청","세종특별자치시교육청","세종특별자치시 세종특별자치시","S080000043","감성초등학교","02","공립","N","","6학년","여자","55.5","0.00","","10.7","","","","21.5","","152.7","21.1","","0","0","2","28.6","4","57.1","0","0","1","14.3","7"
"세종특별자치시교육청","세종특별자치시교육청","세종특별자치시 세종특별자치시","S080000044","금남초등학교","02","공립","N","","4학년","남자","66.8","0.00","","","6.6","","","15.6","10","","21","","0","0","9","40.9","9","40.9","4","18.2","0","0","22"
"세종특별자치시교육청","세종특별자치시교육청","세종특별자치시 세종특별자치시","S080000044","금남초등학교","02","공립","N","","4학년","여자","56.5","0.00","","","7.4","","","16","10.2","","19.4","","1","6.3","6","37.5","9","56.3","0","0","0","0","16"
"세종특별자치시교육청","세종특별자치시교육청","세종특별자치시 세종특별자치시","S080000044","금남초등학교","02","공립","N","","5학년","남자","59","0.00","","4","","","","19.8","9.8","","22","","1","4.3","8","34.8","5","21.7","9","39.1","0","0","23"
"세종특별자치시교육청","세종특별자치시교육청","세종특별자치시 세종특별자치시","S080000044","금남초등학교","02","공립","N","","5학년","여자","39.8","0.00","","9.4","","","","19.9","10.8","","23.2","","0","0","2","12.5","11","68.8","3","18.8","0","0","16"
"세종특별자치시교육청","세종특별자치시교육청","세종특별자치시 세종특별자치시","S080000044","금남초등학교","02","공립","N","","6학년","남자","61.6","0.00","","4.5","","","","22.5","9","","23","","0","0","3","16.7","12","66.7","3","16.7","0","0","18"
"세종특별자치시교육청","세종특별자치시교육청","세종특별자치시 세종특별자치시","S080000044","금남초등학교","02","공립","N","","6학년","여자","52.2","0.00","","12.5","","","","19.8","9.9","","21.5","","0","0","4","33.3","6","50","2","16.7","0","0","12"
"세종특별자치시교육청","세종특별자치시교육청","세종특별자치시 세종특별자치시","S080000045","소정초등학교","02","공립","N","","5학년","남자","70.7","0.00","","8.8","","","","20.6","","140.3","20.3","","0","0","1","33.3","2","66.7","0","0","0","0","3"
"세종특별자치시교육청","세종특별자치시교육청","세종특별자치시 세종특별자치시","S080000045","소정초등학교","02","공립","N","","5학년","여자","51.7","0.00","","16.6","","","","21","","137.6","19.5","","1","6.3","8","50","3","18.8","3","18.8","1","6.3","16"
"세종특별자치시교육청","세종특별자치시교육청","세종특별자치시 세종특별자치시","S080000045","소정초등학교","02","공립","N","","6학년","남자","68.9","0.00","","9.4","","","","26.6","","158.3","24.3","","0","0","2","28.6","4","57.1","1","14.3","0","0","7"
"세종특별자치시교육청","세종특별자치시교육청","세종특별자치시 세종특별자치시","S080000045","소정초등학교","02","공립","N","","6학년","여자","42.8","0.00","","15.2","","","","21.5","","143.7","21","","0","0","3","30","3","30","3","30","1","10","10"
"세종특별자치시교육청","세종특별자치시교육청","세종특별자치시 세종특별자치시","S080000046","수왕초등학교","02","공립","Y","학교장이 감염병 상황 등을 고려하여 시도교육감 및 교육장의 승인을 받아 2020학년도 학생건강체력평가 실시를 생략한 학교는 2021 공시 대상 항목에서 제외","","","","0.00","","","","","","","","","","","","","","","","","","","","",""
"세종특별자치시교육청","세종특별자치시교육청","세종특별자치시 세종특별자치시","S080000047","쌍류초등학교","02","공립","N","","5학년","남자","40","0.00","","5.7","","","","17.6","","146.7","20","","0","0","0","0","1","33.3","2","66.7","0","0","3"
"세종특별자치시교육청","세종특별자치시교육청","세종특별자치시 세종특별자치시","S080000047","쌍류초등학교","02","공립","N","","5학년","여자","46","0.00","","13.8","","","","17.5","","132.2","18.4","","0","0","1","25","3","75","0","0","0","0","4"
"세종특별자치시교육청","세종특별자치시교육청","세종특별자치시 세종특별자치시","S080000047","쌍류초등학교","02","공립","N","","6학년","남자","41","0.00","","4.9","","","","25.6","","142.2","22.4","","0","0","0","0","3","60","2","40","0","0","5"
"세종특별자치시교육청","세종특별자치시교육청","세종특별자치시 세종특별자치시","S080000047","쌍류초등학교","02","공립","N","","6학년","여자","42.2","0.00","","14.5","","","","24.2","","136.6","22","","0","0","1","12.5","6","75","1","12.5","0","0","8"
"세종특별자치시교육청","세종특별자치시교육청","세종특별자치시 세종특별자치시","S080000048","연남초등학교","02","공립","Y","코로나19로 인한 팝스 미실시","","","","0.00","","","","","","","","","","","","","","","","","","","","",""
"세종특별자치시교육청","세종특별자치시교육청","세종특별자치시 세종특별자치시","S080000049","연동초등학교","02","공립","N","","4학년","남자","55.2","0.00","","","7","","","13.5","","142","22.6","","0","0","1","20","3","60","1","20","0","0","5"
"세종특별자치시교육청","세종특별자치시교육청","세종특별자치시 세종특별자치시","S080000049","연동초등학교","02","공립","N","","4학년","여자","61.6","0.00","","","7.8","","","14.2","","139.8","20.3","","0","0","2","40","3","60","0","0","0","0","5"
"세종특별자치시교육청","세종특별자치시교육청","세종특별자치시 세종특별자치시","S080000049","연동초등학교","02","공립","N","","5학년","남자","58.5","0.00","","11.5","","","","13.4","","152.8","19.8","","0","0","0","0","4","100","0","0","0","0","4"
"세종특별자치시교육청","세종특별자치시교육청","세종특별자치시 세종특별자치시","S080000049","연동초등학교","02","공립","N","","5학년","여자","52.3","0.00","","14.8","","","","16.8","","142.9","20.8","","1","11.1","2","22.2","5","55.6","1","11.1","0","0","9"
"세종특별자치시교육청","세종특별자치시교육청","세종특별자치시 세종특별자치시","S080000049","연동초등학교","02","공립","N","","6학년","남자","48.5","0.00","","9","","","","23.4","","137.2","25.2","","0","0","0","0","4","100","0","0","0","0","4"
"세종특별자치시교육청","세종특별자치시교육청","세종특별자치시 세종특별자치시","S080000049","연동초등학교","02","공립","N","","6학년","여자","65.4","0.00","","24.6","","","","19.5","","158.6","20.8","","0","0","3","60","2","40","0","0","0","0","5"
"세종특별자치시교육청","세종특별자치시교육청","세종특별자치시 세종특별자치시","S080000050","연봉초등학교","02","공립","Y","코로나19로 인하여 미실시","","","","0.00","","","","","","","","","","","","","","","","","","","","",""
